time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
2010,1.416166796452982,-2.6897194558813404,3.7116540825470525,-2.2954872860940707,-0.23098148443113187,0.251487829752536,-2.9412072856338765,-0.10684252713984435
2011,4.977719422765525,1.023296044383709,3.7096672515977467,1.2680521711677786,-0.2200699515686656,0.2675974174318571,0.7556986269518517,-0.10630581171507103
2012,3.6964660869686017,0.24599653058026588,3.707580722405843,-0.011114635437241116,-0.21934424364794988,0.28406703725460375,-0.03807050667433787,-0.1085144343855222
2013,1.1387206526037288,-0.2506738957492721,3.705394326620134,-2.566673674016405,-0.21152066240017758,0.3009033273682186,-0.5515772231174907,-0.10113483840945968
2014,2.6767984937356473,-1.2100047744983764,3.7031078958894157,-1.0263094021537684,-0.19880705802100637,0.318112925920139,-1.5281177004185154,-0.10191219870432094
2015,5.662533230981657,2.2260010483602644,3.700721261862478,1.9618119691191787,-0.18346452316417317,0.3357024710578192,1.8902985773024452,-0.10562067396660807
2016,2.702426950371888,-0.19694437733366965,3.6982342561881163,-0.9958073058162284,-0.16454368796149793,0.35367860092869635,-0.550622978262366,-0.10878974306305003
2017,5.126874974420351,1.4281083393453402,3.695646710515123,1.4312282639052274,-0.14246060513029973,0.3720479536802133,1.056060385665127,-0.11059853280504377
2018,1.5088084217621467,-1.5369373493872487,3.692958456492293,-2.184150034730146,-0.11758709831357485,0.39081716745980694,-1.9277545168470556,-0.11084758052263598
2019,3.3920964427631923,0.4874985471521939,3.6901693257684167,-0.2980728830052244,-0.09065981167108837,0.4099928804149325,0.07750566673726139,-0.1099118599715398
2020,5.439726952537633,2.198543454744896,3.6872791499922895,1.7524478025453436,-0.06142420607230195,0.4295817306930267,1.7689617240518691,-0.10768636269916301
2021,2.316294500093977,-0.29760141938280754,3.684287760812704,-1.3679932607187268,-0.02961038398982821,0.4495903564415324,-0.7471917758243399,-0.1043288514684719
2022,4.365510456760893,0.2839691344779735,3.681194989878454,0.6843154668824387,0.00424553334706404,0.470025395807886,-0.1860562613299125,-0.10064315593801919
