time,NearestPointAverage2,PressureDifference,NearestPointAverage2_trend,NearestPointAverage2_dt,NearestPointAverage2_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
2012,4.891922949565359,0.49060119825724163,5.360165779065972,-0.46824282950061313,-0.44286400061300335,0.575060232894772,-0.0844590346375304,-0.18501751855642976
2013,1.3307594449877027,-0.29805554647761595,5.373444953634307,-4.0426855086466045,-0.4638774157371993,0.6031079779667519,-0.9011635244443679,-0.18917903996742708
2014,4.005972263094974,-1.821365024654419,5.386752395653424,-1.3807801325584501,-0.4164422671143496,0.6317778052285958,-2.453142829883015,-0.17196167726312
2015,8.875632816288496,3.634724644725329,5.400088921887274,3.4755438944012216,-0.33952400088174894,0.6610805501865287,2.9736440945388,-0.15914083459146947
2016,3.403694073913907,-0.21273911762766143,5.413455349099799,-2.0097612751858915,-0.25046873826135685,0.6910270483467655,-0.9037661659744269,-0.14494472296547747
2017,7.6703421966812995,2.3676617228851673,5.426852494054955,2.243489702626344,-0.1540945070953822,0.7216281352155514,1.646033587669616,-0.12818022979540883
2018,2.0632941793497395,-2.340497162569491,5.440281173516688,-3.3769869941669484,-0.051986627251213724,0.7528946462991013,-3.093391808868592,-0.10874426877106198
2019,5.186006799079282,0.874079223401726,5.453742204248943,-0.26773540516966143,0.05419489327959476,0.7848374171036403,0.08924180629808565,-0.08739587786251082
2020,7.621363387925983,3.591025986046052,5.467236403015666,2.1541269849103166,0.1645356606330083,0.8174672831353822,2.7735587029106696,-0.06404573712397998
2021,3.2989275244341836,-0.37267026299794287,5.480764586580813,-2.1818370621466294,0.2793570118516077,0.8507950799005743,-1.2234653428985172,-0.03891506320510786
2022,6.251854230525234,0.8272096869950881,5.494327571708327,0.7575266588169072,0.398284681384006,0.8848316429054304,-0.05762195591034225,-0.013088906758519904
2023,7.326572722770837,1.0349616320901005,5.507926175162156,1.8186465476086804,0.5220959025872874,0.9195878076561756,0.11537382443392485,0.013050746053074172
