time,NearestPointAverage,PressureDifference,NearestPointAverage_trend,NearestPointAverage_dt,NearestPointAverage_lowess,PressureDifference_trend,PressureDifference_dt,PressureDifference_lowess
2001,3.7344687658882507,-0.32056855761046427,4.348846916302664,-0.6143781504144132,0.060007668313855275,0.1724751461913404,-0.4930437038018047,0.34548887566484243
2002,3.4688874080302092,-1.0206551379760371,4.353870435624721,-0.8849830275945116,0.0073727943274352805,0.1911512288023991,-1.2118063667784362,0.24423790261427591
2003,1.22656409224599,-0.988881296970722,4.358754278196168,-3.1321901859501775,-0.036767029744695236,0.21025320846271678,-1.1991345054334388,0.14630437934437854
2004,4.506870767439418,1.0553538163926766,4.363497391649509,0.14337337578990894,-0.09133150647266389,0.22979049999979284,0.8255633163928837,0.06461417006282881
2005,3.6901974591829756,-0.12633214683028557,4.368098723617251,-0.6779012644342757,-0.1820612827982476,0.24977251824113167,-0.37610466507141727,-0.007766702536623831
2006,3.949166284373381,-0.39053296238656604,4.372557221731899,-0.4233909373585183,-0.2966617390283603,0.27020867801423165,-0.6607416404007977,-0.08159355220778043
2007,6.236599830702351,2.2588300850627956,4.3768718336259615,1.8597279970763898,-0.3866819649280828,0.29110839414661105,1.9677216909161845,-0.14003399906075145
2008,5.068782154330144,1.0142867906923452,4.381041506931943,0.6877406473982006,-0.42167257591857665,0.3124810814657685,0.7018057092265767,-0.16723555049455716
2009,3.6759024692122186,-1.325825622059536,4.38506518928235,-0.7091627200701311,-0.40539350831913146,0.33433615479920864,-1.6601617768587444,-0.16217702824085342
2010,1.406628175181775,-3.8148060029753275,4.388941828309687,-2.9823136531279113,-0.37620399076891536,0.35668302897442916,-4.171489031949757,-0.15153383859974381
